server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
net,size,SET,50,1,8192,5,37359.90,1.007
net,size,SET,50,1,32768,1,14556.04,3.215
net,size,SET,50,1,32768,2,14499.76,3.191
net,size,SET,50,1,32768,3,14395.39,3.247
net,size,SET,50,1,32768,4,14619.88,3.183
net,size,SET,50,1,32768,5,14598.54,3.183
net,cmd,PING,50,1,3,1,57012.54,0.463
net,cmd,PING,50,1,3,2,57339.45,0.455
net,cmd,PING,50,1,3,3,56818.18,0.463
net,cmd,PING,50,1,3,4,56242.97,0.471
net,cmd,PING,50,1,3,5,56818.18,0.463
net,cmd,SET,50,1,32,1,56433.41,0.463
net,cmd,SET,50,1,32,2,57870.37,0.455
net,cmd,SET,50,1,32,3,56947.61,0.463
net,cmd,SET,50,1,32,4,57012.54,0.463
net,cmd,SET,50,1,32,5,57208.24,0.463
net,cmd,GET,50,1,32,1,57208.24,0.455
net,cmd,GET,50,1,32,2,56689.34,0.463
net,cmd,GET,50,1,32,3,56369.79,0.471
net,cmd,GET,50,1,32,4,56561.09,0.463
net,cmd,GET,50,1,32,5,57077.62,0.455
net,cmd,INCR,50,1,3,1,56497.18,0.463
net,cmd,INCR,50,1,3,2,55991.04,0.471
net,cmd,INCR,50,1,3,3,56433.41,0.463
net,cmd,INCR,50,1,3,4,56497.18,0.463
net,cmd,INCR,50,1,3,5,56369.79,0.471
net,cmd,SADD,50,1,3,1,56561.09,0.463
net,cmd,SADD,50,1,3,2,56818.18,0.463
net,cmd,SADD,50,1,3,3,56818.18,0.463
net,cmd,SADD,50,1,3,4,57142.86,0.463
net,cmd,SADD,50,1,3,5,56561.09,0.463
net,cmd,ZADD,50,1,3,1,56689.34,0.463
net,cmd,ZADD,50,1,3,2,56689.34,0.463
net,cmd,ZADD,50,1,3,3,56433.41,0.471
net,cmd,ZADD,50,1,3,4,56689.34,0.463
net,cmd,ZADD,50,1,3,5,56369.79,0.463
net,cmd,GEOADD,50,1,3,1,56497.18,0.463
net,cmd,GEOADD,50,1,3,2,56497.18,0.463
net,cmd,GEOADD,50,1,3,3,56625.14,0.463
net,cmd,GEOADD,50,1,3,4,56689.34,0.463
net,cmd,GEOADD,50,1,3,5,56497.18,0.471
